ID,Origin,Destination,Dist,CurrentTime,ShortName,Stopped,Route,TimeRange,WestUrl,EastUrl,nDist,nTime
146,8,22,20.1 miles,29 min,Sky,Stopped,I-90 W,26 - 35 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.6573445,-87.5382707,21792m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5195519!2d41.6664459!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/875+E+87th+St,+Chicago,+IL+60619/@41.654688,-87.5163475,10959m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5193766!2d41.6666899!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",20.1,29
139,8,23,14.1 miles,31 min,BF,Stopped,S Brainard Ave,NA,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.6525389,-87.5719017,18352m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.6017754!2d41.67878!3s0x880e2694642c1e75:0xd7c6cc03f9f69b96!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!2m1!2b1!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/875+E+87th+St,+Chicago,+IL+60619/@41.646587,-87.5609391,7667m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.5878274!2d41.6615258!3s0x880e26d1e5552e3b:0x67da554a638b77f9!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!2m1!2b1!3e0",14.1,31
128,8,23,12.6 miles,26 min,Sky,Stopped,I-90 W,22 - 30 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.669124,-87.5165627,21779m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5202782!2d41.6685021!3s0x8811d8bf4129bfed:0xe9a1a6b776b79943!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/875+E+87th+St,+Chicago,+IL+60619/@41.6934732,-87.5319817,18442m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.520112!2d41.668768!3s0x8811d8bf43966913:0x6b98833cdc1c4d67!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",12.6,26
11,8,24,45.1 miles,58 min,Sky,Stopped,I-65 N and I-90 W,NA,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5906533,-87.4615984,25945m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5190278!2d41.6649575!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/875+E+87th+St,+Chicago,+IL+60619/@41.5549038,-87.4701187,25946m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5222732!2d41.7000609!3s0x8811d866e42f9281:0x9d6a5eeaaaf7a85b!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",45.1,58
2,8,24,35.4 miles,53 min,BF,Stopped,I-94 W,49 - 59 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5082181,-87.5354732,30844m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5822724!2d41.5764263!3s0x880e21d589ede51b:0x929e14f726562377!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/875+E+87th+St,+Chicago,+IL+60619/@41.5619102,-87.5618504,43941m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5814438!2d41.5793032!3s0x880e21d386dcbbe9:0x388191a23a50b674!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",35.4,53
5,8,25,54.5 miles,1 h 38 min,Sky,Stopped,IN-49 N and I-90 W,1 h - 1 h 16 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6578587,-87.5399127,15452m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5190083!2d41.6649002!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/875+E+87th+St,+Chicago,+IL+60619/@41.6776801,-87.5370764,13064m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.5194011!2d41.6667592!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",54.5,98
137,8,25,56.2 miles,1 h 3 min,BF,Stopped,I-80 W/I-94 W,1 h - 1 h 12 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.5657242,-87.5550088,7713m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5769209!2d41.5782005!3s0x880e202b1cd1c9f3:0x3893de4e8591ce88!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!2m1!2b1!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/875+E+87th+St,+Chicago,+IL+60619/@41.4934963,-87.5673379,43785m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.5779671!2d41.5793221!3s0x880e202ba577a13b:0xc5a926f271cd57ce!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!2m1!2b1!3e0",56.2,63
118,8,26,35.6 miles,42 min,BF,Stopped,I-94 W,39 - 49 min,"https://www.google.com/maps/dir/Chicago,+IL+60619/41.5881995,-87.1836656/@41.5778752,-87.4242638,11.25z/data=!4m16!4m15!1m10!1m1!1s0x880e28a0616d320f:0x334d97a0858b0239!2m2!1d-87.601192!2d41.7366924!3m4!1m2!1d-87.4318195!2d41.5699134!3s0x8811e7631fae9aeb:0x1fd344a9c675a071!1m0!2m1!2b1!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Chicago,+IL+60619/@41.5515437,-87.4201942,11.5z/data=!4m16!4m15!1m5!3m4!1m2!1d-87.4371172!2d41.5709902!3s0x8811e7604af2873d:0x96cdc9087ea206df!1m5!1m1!1s0x880e28a0616d320f:0x334d97a0858b0239!2m2!1d-87.601192!2d41.7366924!2m1!2b1!3e0",35.6,42
90,8,26,29.4 miles,1 h 12 min,Sky,Stopped,I-90 W,34 - 44 min,"https://www.google.com/maps/dir/Chicago,+IL+60619/41.5881995,-87.1836656/@41.6729822,-87.4954778,11.5z/data=!4m14!4m13!1m10!1m1!1s0x880e28a0616d320f:0x334d97a0858b0239!2m2!1d-87.601192!2d41.7366924!3m4!1m2!1d-87.5191732!2d41.6653735!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Chicago,+IL+60619/@41.6559732,-87.5075101,13z/data=!4m14!4m13!1m5!3m4!1m2!1d-87.5192863!2d41.6664351!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e28a0616d320f:0x334d97a0858b0239!2m2!1d-87.601192!2d41.7366924!3e0",29.4,72
41,9,20,37.3 miles,42 min,TRI,Stopped,I-294 N,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/41.658386,+-87.559140/@41.6132594,-87.8590839,51745m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.7253574!2d41.6520212!3s0x880e3c9b13abcd19:0x3ca3c2c7bf9d6fca!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5985859,-87.6893606,18302m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.7066473!2d41.6328755!3s0x880e3ccf4e97df17:0x778c1ca5a2ec08f4!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",37.3,42
71,9,20,26.1 miles,58 min,Sky,Stopped,I-90 W and I-55 S,40 min - 1 h 21 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/41.658386,+-87.559140/@41.6839383,-87.5961397,15372m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5607646!2d41.7249276!3s0x880e27dd3707d243:0xdde60fc22d92a88e!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.7190373,-87.6133,18298m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.5566598!2d41.7291293!3s0x880e27e72c1ba675:0x115027dc84d63471!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",26.1,58
87,9,20,27.0 miles,48 min,BF_DR,Stopped,I-94 W and I-55 S,35 min - 1 h 6 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/41.658386,+-87.559140/@41.7291199,-87.6517913,25359m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.6261232!2d41.7723968!3s0x880e2ed86a682acb:0x29de6e057e2e53e8!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.7202106,-87.6496713,30949m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.6000758!2d41.6886377!3s0x880e268d1a2f7355:0x664ece8cbc5fc25!3m4!1m2!1d-87.5954744!2d41.7116861!3s0x880e2641c541f441:0x4732a5d683fdb55!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",27,48
156,9,21,44.6 miles,53 min,BF_DR,Stopped,I-80 W/I-94 W and I-94 W,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.569462,-87.6042213,61703m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5785913!2d41.6414449!3s0x880e20d8ae494f1f:0xe04c790bc9eb5adc!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.7714032,-87.5662125,43564m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.6239297!2d41.7180721!3s0x880e25e72e1793bd:0xdffeb9f29c16d749!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",44.6,53
100,9,21,40.6 miles,1 h 11 min,Sky,Stopped,I-90 W,53 min - 1 h 39 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.7043581,-87.6798961,61632m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5207004!2d41.6696965!3s0x8811d8bf4129bfed:0xe9a1a6b776b79943!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.652877,-87.6407227,43567m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.4897257!2d41.6184228!3s0x8811def0ab11732f:0x66fab48d4cf6b350!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",40.6,71
31,9,21,43.0 miles,48 min,TRI,Stopped,I-80 W and I-294 N,45 - 57 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.5926628,-87.60267,10911m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5836393!2d41.5776098!3s0x880e21d5d85ef9ef:0x75a5225f57eddfd3!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5809408,-87.5670226,10583m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.5776371!2d41.5778243!3s0x880e202ae4ff1269:0x21aafa78037748a!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",43,48
75,9,22,47.8 miles,51 min,TRI,Stopped,I-80 W,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5986274,-87.6183085,18332m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5882667!2d41.5776032!3s0x880e21d7b0bc12cf:0xa0b8a57b2f292f8a!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5797647,-87.6501645,21766m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.680793!2d41.5848815!3s0x880e22a322fc2331:0xc31383d1c1af9166!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",47.8,51
93,9,22,49.3 miles,1 h 13 min,BF_DR,Stopped,I-94 W,55 min - 1 h 40 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5261543,-87.6768379,61613m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5785856!2d41.6407916!3s0x880e20d8ae494f1f:0xe04c790bc9eb5adc!3m4!1m2!1d-87.5822619!2d41.606401!3s0x880e21ad8a1f15ad:0xb8ed44b702fc0f8!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6638942,-87.4647844,43560m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5784055!2d41.6416392!3s0x880e20d8b1a1759d:0x62e8e03b856cf4ca!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",49.3,73
46,9,22,38.4 miles,1 h 3 min,Sky,Stopped,I-90 W,47 min - 1 h 28 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.6824895,-87.6056434,15413m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5197132!2d41.6669027!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6480233,-87.5157956,21860m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5198872!2d41.6681319!3s0x8811d8bf43966913:0x6b98833cdc1c4d67!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",38.4,63
68,9,23,42.8 miles,47 min,TRI,Stopped,I-80 W,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.6626282,-87.7052744,36603m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.4614735!2d41.5764334!3s0x8811de008bb026f9:0x6b96f37205665f14!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6061911,-87.6485835,18330m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.6809455!2d41.6061535!3s0x880e22c316d2e8bf:0x57d312c0f2983ba0!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",42.8,47
88,9,23,33.0 miles,1 h 6 min,BF_DR,Stopped,I-94 W and I-55 S,49 min - 1 h 30 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.7380262,-87.5343111,73310m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5318612!2d41.6382474!3s0x8811df5c6e568d33:0x5ef39bad60a63fa1!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!2m1!2b1!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.7279446,-87.5818176,51782m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.5965926!2d41.6696168!3s0x880e26c7283a4ef7:0xd8068020f8548de5!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!2m1!2b1!3e0",33,66
74,9,23,30.9 miles,1 h,Sky,Stopped,I-90 W and I-55 S,43 min - 1 h 23 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.6491035,-87.6185008,51875m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5167236!2d41.6583875!3s0x8811d8cbb87ac5b3:0x2c2382e2800a4538!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6795601,-87.5851405,15454m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.5047712!2d41.6336314!3s0x8811df1f412d5c71:0x8d68be69a45ec4a3!3m4!1m2!1d-87.5182047!2d41.6634173!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",30.9,60
65,9,24,54.3 miles,1 h 13 min,BF_DR,Stopped,IL-394 N,NA,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5804903,-87.4490549,30876m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.5820977!2d41.5770576!3s0x880e21d5a282f61d:0x245930a436de9af2!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!2m1!2b1!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.6090686,-87.5975765,6483m/am=t/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5790705!2d41.6123762!3s0x880e21ab50dbe4c5:0x8be55f62e8d7e98e!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!2m1!2b1!3e0",54.3,73
79,9,24,53.0 miles,1 h 9 min,TRI,Stopped,I-294 N,1 h 5 min - 1 h 21 min,"https://www.google.com/maps/dir/6401+W+Archer+Ave,+Chicago,+IL+60638/14500+Morse+St,+Cedar+Lake,+IN+46303/@41.5540928,-87.5961123,87235m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3m4!1m2!1d-87.4215734!2d41.3632159!3s0x8811fbad44287dd7:0x4abd99754583ce4!1m5!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3e0","https://www.google.com/maps/dir/14500+Morse+St,+Cedar+Lake,+IN+46303/6401+W+Archer+Ave,+Chicago,+IL+60638/@41.5706465,-87.5153818,30809m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811fbb4df27c617:0x9c37d3a830923b1c!2m2!1d-87.4218064!2d41.3551184!3m4!1m2!1d-87.5833498!2d41.5714301!3s0x880e1f7eb18a73dd:0xcba45df9ac559557!1m5!1m1!1s0x880e36ce8df897d5:0xf60d85e1d73720e1!2m2!1d-87.7821987!2d41.7921554!3e0",53,69
